"id","log_saleprice","bsmtfinsf1","bsmtfintype1","bsmtfullbath","bsmtqual","centralair","electrical","exterior1st","exterior2nd","exterqual","fireplacequ","fireplaces","foundation","fullbath","garagearea","garagecars","garagefinish","garagetype","halfbath","heatingqc","housestyle","kitchenqual","log_grlivarea","log_lotarea","log_lotfrontage","lotshape","masvnrtype","mszoning","neighborhood","overallcond","overallqual","saletype","totalbsmtsf","totrmsabvgrd","x1stflrsf","x2ndflrsf","yearbuilt","yearremodadd"
88,12.0106658491876,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","None",0,"PConc",2,528,2,"RFn","Detchd",1,"Ex","2Story","Gd",7.10987946307227,8.28172399041139,3.68887945411394,"Reg","Stone","FV","Somerst",5,6,"New",612,4,612,612,2009,2009
89,11.3504065354725,0,"Unf",0,"TA","N","SBrkr","Plywood","Plywood","Fa","None",0,"CBlock",1,0,0,"None","None",0,"TA","1.5Fin","Fa",7.3304052118444,9.0442857876461,4.65396035015752,"IR1","None","C (all)","IDOTRR",2,3,"ConLD",1013,6,1013,0,1915,1982
90,11.7248058240057,588,"GLQ",1,"Gd","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"PConc",1,0,0,"None","None",0,"Ex","1Story","TA",6.89770494312864,8.99590876126399,4.0943445622221,"Reg","None","RL","CollgCr",5,4,"WD",990,5,990,0,1994,1995
91,11.6073261403917,0,"None",0,"None","Y","FuseA","BrkFace","Wd Sdng","TA","None",0,"Slab",1,420,2,"Unf","Detchd",0,"TA","1Story","TA",6.94697599213542,8.88183630500415,4.0943445622221,"Reg","None","RL","NAmes",5,4,"WD",0,4,1040,0,1950,1950
92,11.4988265405907,600,"Rec",0,"TA","Y","SBrkr","HdBoard","HdBoard","TA","None",0,"CBlock",1,480,2,"Unf","Attchd",0,"TA","1Story","TA",7.11882624906208,9.04782144247841,4.44265125649032,"Reg","BrkCmn","RL","NAmes",3,5,"WD",1235,6,1235,0,1961,1961
93,12.0045682693194,713,"ALQ",1,"Gd","Y","SBrkr","Wd Sdng","Wd Sdng","TA","None",0,"BrkTil",1,432,2,"Unf","Detchd",0,"Ex","1Story","TA",6.87109129461055,9.50002044709064,4.38202663467388,"IR1","None","RL","Crawfor",7,5,"WD",876,5,964,0,1921,2006
94,11.8048485316793,1046,"Rec",0,"TA","N","SBrkr","MetalSd","MetalSd","TA","Gd",1,"BrkTil",2,506,2,"Unf","Detchd",0,"Ex","2.5Unf","TA",7.7367436824535,8.88183630500415,4.0943445622221,"Reg","None","C (all)","OldTown",6,6,"WD",1214,9,1260,1031,1910,1998
95,12.2295450017153,648,"GLQ",1,"Gd","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"PConc",2,684,2,"RFn","Attchd",1,"Ex","2Story","Gd",7.48773376143644,9.14174028048393,4.23410650459726,"IR1","None","RL","CollgCr",5,6,"WD",824,7,905,881,1997,1997
96,12.1281111040605,310,"ALQ",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Ex","TA",1,"PConc",2,420,2,"Fin","BuiltIn",1,"Gd","2Story","TA",7.29301767977278,9.18655984331078,4.24340665885568,"IR2","BrkFace","RL","Gilbert",8,6,"WD",680,6,680,790,1993,1993
97,12.273731294004,1162,"ALQ",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","None",0,"PConc",2,472,2,"RFn","Attchd",0,"Ex","1Story","Gd",7.37023064180708,9.23639790629547,4.35670882668959,"IR1","BrkFace","RL","CollgCr",5,7,"WD",1588,6,1588,0,1999,1999
98,11.4589971229447,520,"Rec",1,"TA","Y","FuseF","HdBoard","HdBoard","TA","None",0,"CBlock",1,432,1,"Fin","Attchd",0,"TA","1Story","TA",6.86693328446188,9.29844282019773,4.29045944114839,"Reg","BrkFace","RL","Edwards",5,4,"WD",960,6,960,0,1965,1965
99,11.3265958867787,108,"ALQ",0,"TA","N","SBrkr","Wd Sdng","Wd Sdng","TA","None",0,"BrkTil",1,366,1,"Unf","Basment",0,"Fa","1Story","TA",6.72743172485086,9.27096499379262,4.44265125649032,"Reg","None","RL","Edwards",5,5,"COD",458,5,835,0,1920,1950
100,11.7671800113095,569,"ALQ",1,"TA","Y","SBrkr","Plywood","Plywood","TA","None",0,"CBlock",1,0,0,"None","None",1,"Fa","1Story","TA",7.11069612297883,9.13991790767964,4.34380542185368,"IR1","None","RL","NAmes",5,4,"WD",950,6,1225,0,1959,1959
101,12.2307652581205,1200,"ALQ",1,"TA","Y","SBrkr","Plywood","Plywood","TA","TA",2,"PConc",2,480,2,"RFn","Attchd",0,"Gd","1Story","Gd",7.38398945797851,9.2688922589258,4.24340665885568,"IR1","BrkFace","RL","NWAmes",7,6,"WD",1610,6,1610,0,1977,2001
102,12.0895388292742,0,"Unf",0,"Gd","Y","SBrkr","HdBoard","HdBoard","Gd","TA",1,"CBlock",2,476,2,"Fin","Attchd",1,"TA","2Story","Gd",7.45703208912238,9.12761072437719,4.34380542185368,"Reg","BrkFace","RL","SawyerW",5,6,"WD",741,7,977,755,1985,1985
103,11.6865762053166,0,"None",0,"None","Y","SBrkr","HdBoard","HdBoard","TA","None",0,"Slab",2,410,2,"Unf","Attchd",0,"TA","1Story","TA",7.3362856600213,8.85623355614316,4.15888308335967,"Reg","None","RL","SawyerW",5,5,"WD",0,8,1535,0,1979,1979
104,12.2005574648421,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"PConc",2,740,3,"RFn","Attchd",0,"Ex","1Story","Gd",7.11151211649616,9.24975337433302,4.54329478227,"IR1","None","RL","CollgCr",5,7,"WD",1226,6,1226,0,2009,2009
105,12.0406082058026,224,"LwQ",0,"TA","Y","FuseF","Stucco","Stucco","TA","TA",2,"PConc",1,240,1,"Unf","Detchd",1,"Ex","1.5Fin","TA",7.50549227473742,8.95647984799991,4.24340665885568,"Reg","BrkFace","RM","IDOTRR",4,7,"WD",1040,7,1226,592,1931,1950
106,12.4292161968444,0,"Unf",0,"Ex","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,648,2,"RFn","Attchd",1,"Ex","2Story","Gd",7.59689443814454,9.14580185083861,4.31748811353631,"Reg","BrkFace","FV","Somerst",5,8,"WD",1053,9,1053,939,2003,2004
107,11.5129254649702,0,"Unf",0,"Fa","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"BrkTil",1,273,1,"Unf","Detchd",0,"Gd","1Story","TA",6.95368421087054,9.28730141311231,4.0943445622221,"Reg","None","RM","OldTown",7,4,"WD",641,6,1047,0,1885,1995
108,11.6526874073454,104,"ALQ",0,"TA","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"CBlock",1,250,1,"Unf","Detchd",0,"Ex","1Story","TA",6.67076632084587,8.69951474821019,3.91202300542815,"Reg","None","RM","OldTown",5,5,"WD",789,5,789,0,1948,1950
109,11.6526874073454,0,"Unf",0,"TA","N","FuseF","CemntBd","CmentBd","TA","None",0,"CBlock",2,0,0,"None","None",0,"TA","1.5Fin","Fa",7.32448997934853,9.04782144247841,4.44265125649032,"Reg","None","RM","IDOTRR",7,5,"WD",793,7,997,520,1919,2005
110,12.1547793511426,705,"BLQ",0,"Gd","Y","SBrkr","Plywood","Plywood","TA","TA",1,"CBlock",2,546,2,"RFn","Attchd",0,"Ex","1Story","TA",7.51969240411654,9.37169362233394,4.65396035015752,"IR1","BrkFace","RL","NWAmes",6,6,"COD",1844,7,1844,0,1977,1977
111,11.8270060112765,444,"Rec",0,"TA","Y","SBrkr","Wd Sdng","Wd Sdng","TA","None",0,"CBlock",2,325,1,"Unf","Attchd",0,"Gd","1.5Fin","TA",7.52563997504154,9.1616751999949,4.31748811353631,"Reg","None","RL","Edwards",4,6,"WD",994,7,1216,639,1954,1972
112,12.1007121298723,250,"GLQ",0,"Gd","Y","SBrkr","VinylSd","VinylSd","TA","TA",1,"PConc",2,400,2,"Fin","BuiltIn",1,"Ex","SLvl","TA",7.26542972325395,8.95544812234739,4.24340665885568,"IR1","None","RL","Gilbert",5,7,"WD",384,7,774,656,2000,2000
113,12.8583197035179,984,"GLQ",1,"Ex","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,792,3,"Fin","BuiltIn",1,"Ex","2Story","Ex",7.8995244720322,9.20683423264689,4.34380542185368,"Reg","Stone","RL","CollgCr",5,7,"New",1264,10,1282,1414,2007,2007
114,12.2876526325226,35,"ALQ",1,"Gd","Y","SBrkr","Wd Sdng","Wd Sdng","TA","Gd",2,"CBlock",2,450,2,"Unf","Basment",0,"TA","1Story","Gd",7.722677516468,9.95227771670556,4.24340665885568,"Reg","BrkFace","RL","Crawfor",5,6,"COD",1809,7,2259,0,1953,1953
115,12.4665119815881,774,"ALQ",1,"TA","Y","SBrkr","Wd Sdng","Wd Sdng","TA","TA",1,"CBlock",2,180,1,"Unf","Detchd",1,"Ex","2Story","Gd",7.74932246466036,8.88999735728484,4.11087386417331,"IR1","None","RL","Crawfor",8,6,"WD",1028,9,1436,884,1945,2002
116,12.0782392740203,419,"GLQ",0,"Gd","Y","SBrkr","MetalSd","MetalSd","TA","Fa",1,"PConc",2,440,2,"Unf","Detchd",1,"Gd","2Story","TA",7.2848209125686,8.0802374162167,3.52636052461616,"Reg","BrkFace","FV","Somerst",5,6,"WD",729,5,729,729,1999,1999
117,11.8422292121128,170,"LwQ",0,"TA","Y","SBrkr","Wd Sdng","Wd Sdng","TA","Po",1,"CBlock",1,288,1,"Unf","Attchd",0,"TA","1Story","TA",6.99576615630485,9.36013873706458,4.24340665885568,"Reg","BrkFace","RL","Sawyer",5,5,"WD",1092,6,1092,0,1962,1962
118,11.9511803959014,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"PConc",1,430,2,"Unf","Attchd",1,"Gd","1Story","TA",7.02553831463852,9.05204779298159,4.30406509320417,"Reg","None","RL","Edwards",5,5,"New",1125,5,1125,0,2006,2007
119,12.6760762747759,1470,"GLQ",1,"Gd","Y","SBrkr","Plywood","Plywood","TA","TA",2,"PConc",3,594,3,"Unf","Attchd",0,"Gd","2Story","Gd",8.07775756373692,9.4235143922529,4.49980967033027,"Reg","None","RL","SawyerW",5,7,"WD",1673,11,1699,1523,1990,1990
120,12.0075607293375,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,390,2,"Fin","Attchd",1,"Ex","2Story","Gd",7.28344822875663,9.0432226489245,4.17438726989564,"Reg","None","RL","CollgCr",5,6,"New",728,8,728,728,2005,2006
121,12.1007121298723,938,"ALQ",1,"TA","Y","SBrkr","Plywood","Plywood","TA","TA",2,"CBlock",1,540,2,"Unf","Attchd",0,"Ex","SLvl","TA",6.89568269774787,9.97361977471651,4.24340665885568,"IR1","None","RL","ClearCr",5,6,"WD",938,4,988,0,1969,1969
122,11.5129254649702,0,"Unf",0,"TA","Y","SBrkr","AsbShng","AsbShng","TA","None",0,"PConc",1,264,1,"Unf","Detchd",0,"Gd","1.5Fin","TA",7.02375895473844,8.70946507906336,3.91202300542815,"Reg","None","RM","IDOTRR",5,4,"WD",732,4,772,351,1939,1950
123,11.8204101647182,570,"BLQ",0,"TA","Y","SBrkr","MetalSd","MetalSd","TA","None",0,"CBlock",1,288,1,"Unf","Attchd",0,"Gd","1Story","TA",6.98471632011827,9.15525040565822,4.31748811353631,"Reg","BrkFace","RL","NAmes",7,6,"WD",1080,5,1080,0,1958,1958
124,11.944058319827,300,"GLQ",0,"Gd","Y","SBrkr","Plywood","Plywood","Gd","None",0,"PConc",2,530,2,"RFn","Attchd",0,"Ex","1Story","Gd",7.08924315502751,8.97360486714251,4.00733318523247,"Reg","None","RL","SawyerW",5,6,"WD",1199,5,1199,0,1993,1993
125,12.106252310248,0,"Unf",0,"Gd","Y","SBrkr","HdBoard","HdBoard","TA","TA",1,"CBlock",2,435,2,"Unf","Attchd",0,"TA","1Story","TA",7.36897040219479,9.74349484122524,3.87120101090789,"IR1","None","RL","NWAmes",5,6,"WD",1362,7,1586,0,1979,1998
126,11.3445068133453,490,"GLQ",1,"TA","N","SBrkr","Wd Sdng","Wd Sdng","TA","None",0,"CBlock",1,0,0,"None","None",0,"Gd","1.5Fin","TA",6.62539236800796,8.82173238093444,4.0943445622221,"Reg","None","RM","IDOTRR",8,6,"WD",520,5,520,0,1935,1982
127,11.7597855429018,120,"ALQ",0,"Gd","Y","SBrkr","Plywood","Plywood","TA","TA",1,"CBlock",2,440,2,"RFn","Attchd",0,"TA","1Story","TA",6.86484777797086,8.50268850521336,4.24340665885568,"IR1","None","RL","NPkVill",5,6,"WD",1078,5,958,0,1976,1976
128,11.3736633976367,116,"LwQ",0,"TA","Y","SBrkr","WdShing","Wd Sdng","TA","TA",1,"BrkTil",1,0,0,"None","None",0,"Ex","1.5Unf","TA",6.73340189183736,8.38662882139512,4.00733318523247,"IR1","None","RM","OldTown",7,5,"WD",672,5,840,0,1930,1950
129,11.9511803959014,512,"BLQ",0,"TA","Y","SBrkr","VinylSd","VinylSd","TA","Fa",1,"CBlock",1,453,2,"RFn","Attchd",1,"TA","2Story","TA",7.20637729147225,8.93458687038968,4.23410650459726,"Reg","BrkFace","RL","NAmes",5,6,"WD",660,6,660,688,1966,1966
130,11.9183905730784,567,"Rec",0,"TA","Y","FuseA","Plywood","Plywood","TA","None",0,"CBlock",1,750,2,"RFn","2Types",1,"TA","1Story","Ex",6.95939851213398,9.10197534729806,4.23410650459726,"Reg","BrkFace","RL","NAmes",7,5,"WD",1008,6,1053,0,1958,1991
131,12.3282902782544,445,"Rec",0,"TA","Y","SBrkr","MetalSd","MetalSd","TA","Gd",2,"CBlock",2,487,2,"Fin","Attchd",1,"Ex","2Story","Gd",7.67647364638916,9.56099724358935,4.47733681447821,"Reg","BrkFace","RL","NAmes",6,7,"WD",924,8,1216,941,1966,1966
132,12.4049235042753,695,"GLQ",1,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","TA",1,"PConc",2,390,2,"RFn","BuiltIn",1,"Ex","2Story","Gd",7.6275443904885,9.4111565114063,4.24340665885568,"IR1","BrkFace","RL","Gilbert",5,6,"WD",992,7,1022,1032,2000,2000
133,11.9233781145894,405,"Rec",1,"TA","Y","SBrkr","MetalSd","MetalSd","TA","None",0,"CBlock",1,624,2,"Unf","Detchd",0,"Gd","1Story","Gd",7.19067603433221,8.90761234131913,4.31748811353631,"Reg","None","RL","NAmes",6,5,"WD",1063,7,1327,0,1959,2002
134,12.3013828253345,1005,"GLQ",1,"Ex","Y","SBrkr","VinylSd","VinylSd","Gd","None",0,"PConc",2,471,2,"Fin","Attchd",0,"Ex","1Story","Gd",7.16703787691222,8.83244179158582,4.24340665885568,"IR1","BrkFace","RL","Timber",5,8,"WD",1267,6,1296,0,2001,2002
135,12.1007121298723,570,"Rec",0,"TA","Y","SBrkr","Plywood","Plywood","TA","TA",1,"CBlock",2,440,2,"RFn","Attchd",1,"Gd","1Story","TA",7.45066079621154,9.24329147211587,4.35670882668959,"IR1","None","RL","Sawyer",6,5,"WD",1461,7,1721,0,1968,1993
136,12.0668105781967,0,"Unf",0,"TA","Y","SBrkr","Plywood","Plywood","TA","Gd",1,"PConc",2,530,2,"Unf","Attchd",0,"Gd","1Story","TA",7.42773884053289,9.24956108512946,4.38202663467388,"Reg","BrkFace","RL","NWAmes",6,7,"WD",1304,7,1682,0,1970,1970
137,11.870599909242,695,"BLQ",0,"TA","Y","SBrkr","MetalSd","MetalSd","TA","Fa",1,"CBlock",2,318,1,"RFn","Attchd",0,"TA","1Story","TA",7.10167597161944,9.24522477382969,4.24340665885568,"IR1","BrkFace","RL","NAmes",5,5,"WD",1214,5,1214,0,1967,1967
138,12.0494188354848,0,"Unf",0,"TA","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"CBlock",3,766,3,"Unf","2Types",0,"Gd","1Story","TA",7.58018941794454,9.31199402570268,4.40671924726425,"Reg","BrkFace","RL","Mitchel",5,7,"WD",1907,9,1959,0,1988,1989
139,12.3458345879053,668,"GLQ",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","TA",2,"PConc",2,660,3,"Fin","Attchd",1,"Ex","2Story","Gd",7.52402141520612,9.1122864315008,4.29045944114839,"IR1","BrkFace","RL","CollgCr",5,8,"WD",1004,7,1004,848,1999,2000
140,12.3523351525084,821,"GLQ",1,"Gd","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"PConc",2,470,2,"RFn","Attchd",1,"Ex","2Story","Gd",7.47533923656674,9.64380967649394,4.17438726989564,"IR1","None","RL","CollgCr",5,6,"WD",928,7,928,836,1997,1997
141,11.6526874073454,432,"ALQ",0,"TA","Y","SBrkr","HdBoard","HdBoard","TA","Po",1,"CBlock",1,0,0,"None","None",0,"TA","1Story","TA",6.76157276880406,9.25913053614561,4.24849524204936,"Reg","None","RL","NAmes",5,4,"ConLI",864,5,864,0,1971,1971
142,12.4684369099977,1300,"GLQ",1,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","None",0,"PConc",2,660,2,"Fin","Attchd",0,"Ex","1Story","Gd",7.45818615734049,9.36263218231844,4.35670882668959,"Reg","None","RL","CollgCr",5,7,"WD",1734,7,1734,0,2005,2005
143,12.0197430673387,507,"Rec",0,"TA","Y","SBrkr","BrkFace","Wd Sdng","TA","None",0,"CBlock",2,720,2,"Unf","Detchd",0,"Fa","1.5Fin","TA",7.23345541862144,9.05017161982336,4.26267987704132,"Reg","None","RL","NAmes",4,5,"WD",910,6,910,475,1952,1952
144,12.2258752728264,679,"GLQ",1,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","None",0,"PConc",2,577,2,"RFn","Attchd",0,"Ex","1Story","Gd",7.31388683163346,9.24329147211587,4.35670882668959,"IR1","BrkFace","RL","CollgCr",5,7,"WD",1490,6,1501,0,1999,1999
145,11.7360690162844,1332,"Rec",1,"TA","Y","SBrkr","HdBoard","HdBoard","TA","None",0,"CBlock",2,504,2,"Unf","Detchd",0,"TA","1Story","TA",7.454719949364,9.11602969250494,4.24849524204936,"Reg","BrkFace","RM","Sawyer",5,5,"ConLI",1728,10,1728,0,1963,1963
146,11.7752897294377,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","None",0,"PConc",2,380,2,"Unf","Detchd",0,"Ex","2Story","Gd",7.44366368311559,7.83280751652486,3.17805383034795,"Reg","Stone","RM","Edwards",5,6,"WD",970,7,970,739,2004,2006
147,11.5617156291397,209,"BLQ",1,"TA","Y","FuseA","Wd Sdng","Wd Sdng","TA","None",0,"BrkTil",1,180,1,"Unf","Detchd",0,"TA","1Story","TA",6.77422388635761,8.71931737550637,3.93182563272433,"Reg","None","RM","BrkSide",7,5,"WD",715,5,875,0,1931,1993
148,12.3126823805884,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,434,2,"Fin","BuiltIn",1,"Ex","2Story","Gd",7.6182510978767,9.15957325492253,4.24340665885568,"IR1","BrkFace","RL","Gilbert",5,7,"WD",884,8,884,1151,2001,2001
149,11.8565151693603,680,"GLQ",1,"Gd","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"PConc",1,0,0,"None","None",0,"Ex","1Story","Gd",6.98471632011827,8.9226582995244,4.14313472639153,"Reg","BrkFace","RL","SawyerW",5,7,"WD",1080,6,1080,0,2004,2005
150,11.6526874073454,0,"Unf",0,"Gd","Y","FuseA","MetalSd","MetalSd","TA","None",0,"BrkTil",1,240,1,"Unf","Detchd",0,"Gd","1.5Fin","TA",7.20340552108309,8.73873546136347,4.24340665885568,"Reg","None","RM","BrkSide",4,5,"WD",896,7,896,448,1936,1950
151,11.7117763237154,716,"BLQ",0,"TA","Y","SBrkr","HdBoard","HdBoard","TA","None",0,"CBlock",1,440,2,"Unf","Attchd",1,"TA","1Story","TA",6.87626461189077,9.24532134087143,4.78749174278205,"Reg","None","RL","CollgCr",6,5,"WD",969,5,969,0,1975,1975
152,12.8277291949399,1400,"GLQ",1,"Ex","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,866,3,"RFn","Attchd",0,"Ex","1Story","Gd",7.44424864949671,9.53899642739739,4.67282883446191,"Reg","Stone","RL","NridgHt",5,8,"New",1710,6,1710,0,2007,2008
153,12.1547793511426,416,"Rec",0,"TA","Y","SBrkr","HdBoard","HdBoard","TA","Gd",1,"CBlock",2,495,2,"RFn","Attchd",1,"Gd","2Story","TA",7.59739632021279,9.60258514191349,4.24340665885568,"IR1","BrkFace","RL","NWAmes",5,6,"WD",825,8,1097,896,1971,1971
154,12.3673407931263,429,"BLQ",1,"Gd","Y","SBrkr","BrkFace","Plywood","TA","Gd",1,"CBlock",1,564,2,"RFn","Attchd",0,"Gd","1Story","TA",7.13249755166004,9.51044496442652,4.24340665885568,"Reg","None","RL","ClearCr",7,6,"WD",1602,4,1252,0,1960,1975
155,11.7360690162844,0,"Unf",0,"TA","Y","FuseA","Wd Sdng","Wd Sdng","TA","None",0,"BrkTil",1,312,1,"Unf","Detchd",0,"TA","1Story","TA",7.09007683577609,9.33609157728174,4.43081679884331,"Reg","None","RM","OldTown",5,6,"WD",1200,7,1200,0,1923,1950
156,11.2772031314492,0,"Unf",0,"TA","N","FuseF","Wd Sdng","Wd Sdng","TA","None",0,"BrkTil",1,0,0,"None","None",0,"Fa","1.5Fin","TA",6.99942246750796,9.16951837745593,4.0943445622221,"Reg","None","RL","Edwards",5,6,"WD",572,5,572,524,1924,1950
157,11.6036798282387,0,"None",0,"None","Y","FuseF","Wd Sdng","Wd Sdng","TA","None",0,"CBlock",1,625,2,"Unf","Detchd",0,"TA","1Story","TA",6.94697599213542,8.88183630500415,4.0943445622221,"Reg","None","RL","NAmes",7,5,"WD",0,5,1040,0,1950,1950
158,12.5043236693312,0,"Unf",0,"Ex","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,680,3,"Fin","BuiltIn",1,"Ex","2Story","Ex",7.5847730776122,9.39291189752534,4.52178857704904,"Reg","BrkFace","RL","Timber",5,8,"New",774,8,774,1194,2009,2010
159,12.4486265903642,222,"GLQ",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,678,2,"RFn","Attchd",1,"Ex","2Story","Gd",7.5740450053722,9.43763529441287,4.60517018598809,"Reg","None","FV","Somerst",5,7,"WD",991,8,991,956,2004,2005
160,12.6760762747759,57,"GLQ",1,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,576,2,"RFn","Attchd",1,"Ex","2Story","Gd",7.8087293067444,9.87189368094495,4.89783979995091,"IR1","BrkFace","RL","Gilbert",5,7,"New",1392,9,1392,1070,2005,2006
161,11.9984332807519,660,"BLQ",0,"Gd","Y","SBrkr","Plywood","Plywood","TA","None",0,"PConc",2,516,2,"Unf","Attchd",0,"TA","1Story","TA",7.11639414409346,9.31650056780457,4.24340665885568,"IR1","None","RL","Veenker",6,6,"WD",1232,6,1232,0,1984,1984
162,12.9299914847569,1016,"GLQ",1,"Ex","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",2,"PConc",2,726,3,"Fin","BuiltIn",1,"Ex","2Story","Ex",7.88908440703551,9.52427481557203,4.70048036579242,"IR1","BrkFace","RL","NridgHt",5,9,"WD",1572,10,1572,1096,2003,2004
163,12.3013828253345,1201,"BLQ",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,532,2,"RFn","Attchd",0,"Ex","1Story","Gd",7.34018683532012,9.40771473139643,4.55387689160054,"Reg","BrkFace","RL","NridgHt",5,7,"New",1541,7,1541,0,2005,2005
164,11.5444241320296,0,"Unf",0,"TA","Y","SBrkr","MetalSd","MetalSd","TA","None",0,"CBlock",1,0,0,"None","None",0,"Ex","1.5Unf","TA",6.78219205600679,8.61250337122056,4.00733318523247,"Reg","None","RL","OldTown",6,4,"WD",882,4,882,0,1956,1956
165,11.9316357998284,370,"LwQ",0,"TA","Y","FuseA","MetalSd","MetalSd","TA","None",0,"BrkTil",2,216,1,"Unf","Detchd",0,"Gd","1Story","Gd",7.38770923908104,8.59415423255237,3.68887945411394,"Reg","None","RM","OldTown",7,6,"WD",1149,5,1149,467,1926,2004
166,11.7558716435806,351,"ALQ",1,"TA","Y","SBrkr","Wd Sdng","Wd Sdng","TA","None",0,"BrkTil",2,0,0,"None","None",0,"Gd","1.5Fin","TA",7.2115567333138,9.22088458585185,4.12713438504509,"Reg","None","RL","Edwards",7,5,"WD",644,6,808,547,1940,1999
167,12.1547793511426,379,"LwQ",1,"TA","Y","FuseA","Wd Sdng","Wd Sdng","Gd","Gd",3,"CBlock",1,303,1,"Fin","Attchd",0,"Ex","1Story","TA",7.53208814354172,9.27874640464024,4.24340665885568,"IR1","None","RL","ClearCr",5,5,"COD",1617,7,1867,0,1955,1993
168,12.6934986204678,1288,"GLQ",1,"Ex","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",1,789,3,"Fin","Attchd",1,"Ex","2Story","Ex",7.67832635650689,9.26501793326688,4.45434729625351,"Reg","Stone","RL","NridgHt",5,8,"New",1582,8,1610,551,2007,2007
169,12.1199699464768,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,440,2,"Fin","Attchd",1,"Ex","2Story","Gd",7.4500795698075,9.01724094201035,4.12713438504509,"IR1","None","RL","Gilbert",5,7,"WD",840,7,840,880,2004,2004
170,12.3371009079366,0,"Unf",0,"Gd","Y","SBrkr","Plywood","Plywood","Gd","TA",1,"CBlock",2,511,2,"RFn","Attchd",1,"TA","1Story","TA",7.44249272279444,9.72130598594309,4.24340665885568,"IR1","BrkFace","RL","Timber",6,8,"WD",1686,6,1707,0,1981,1981
171,11.7636841833174,360,"Rec",0,"TA","Y","SBrkr","MetalSd","MetalSd","TA","None",0,"CBlock",1,660,2,"Unf","Detchd",1,"TA","1.5Fin","TA",7.23128700432762,9.42205890562093,4.24340665885568,"IR1","None","RM","OldTown",6,5,"WD",720,7,854,0,1941,1950
172,12.2783933071098,639,"BLQ",1,"TA","Y","SBrkr","BrkFace","Plywood","TA","Gd",2,"CBlock",1,528,2,"Fin","Attchd",0,"Fa","1Story","TA",7.4121603349452,10.3662777272636,4.94875989037817,"IR1","Stone","RL","NAmes",5,6,"WD",1080,7,1656,0,1960,1960
173,12.3842188309136,495,"GLQ",1,"Gd","Y","SBrkr","HdBoard","HdBoard","Gd","TA",1,"PConc",2,504,2,"RFn","Attchd",0,"Gd","2Story","Gd",7.4770384723197,8.57659353469768,3.78418963391826,"IR1","None","RL","StoneBr",7,7,"WD",1064,5,1064,703,1987,1987
174,12.0015054797889,288,"ALQ",1,"TA","Y","SBrkr","WdShing","Wd Shng","TA","TA",1,"CBlock",1,504,2,"Unf","Attchd",1,"TA","1Story","TA",7.21670948670946,9.22984883836423,4.38202663467388,"IR1","BrkCmn","RL","NAmes",5,6,"COD",1362,6,1362,0,1961,1961
175,12.1226910365911,1398,"ALQ",1,"Gd","Y","SBrkr","VinylSd","Plywood","TA","TA",1,"CBlock",2,616,2,"Fin","Attchd",0,"TA","1Story","TA",7.40913644392013,9.426741242423,3.85014760171006,"IR1","Stone","RL","Timber",5,6,"WD",1606,7,1651,0,1986,1986
176,12.4008167223227,477,"ALQ",1,"TA","Y","SBrkr","WdShing","Wd Shng","TA","Gd",1,"CBlock",2,576,2,"Unf","Attchd",0,"TA","1Story","Gd",7.67693714581808,9.44264186107516,4.43081679884331,"Reg","None","RL","Edwards",7,6,"WD",1202,7,2158,0,1950,2001
